OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,OrderDate
ORD400451,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,2253.75,5,11268.75,3.77,2672,2024-05-09
ORD400567,Smartwatch FitPro,Wearables,FitPro,Jumia,Kuwait City,2323.82,1,2323.82,2.87,3065,2024-05-09
ORD400606,iPhone 13,Electronics,Apple,Amazon,Cairo,4147.54,1,4147.54,4.95,1274,2024-05-09
ORD401439,Bluetooth Headset,Accessories,JBL,Souq,Jeddah,7997.84,4,31991.36,1.56,3809,2024-05-09
ORD401580,HP Pavilion Laptop,Computers,HP,Souq,Marrakech,8945.22,2,17890.44,2.59,1105,2024-05-09
ORD401748,Bluetooth Headset,Accessories,JBL,Souq,Cairo,17312.19,2,34624.38,1.41,13,2024-05-09
ORD401770,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,3112.57,5,15562.85,1.2,3288,2024-05-09
ORD402020,iPhone 13,Electronics,Apple,Souq,Kuwait City,9131.56,5,45657.8,2.97,4742,2024-05-09
ORD402712,Nike Air Max,Fashion,Nike,Souq,Giza,13861.7,1,13861.7,3.6,1210,2024-05-09
ORD403607,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,19995.33,3,59985.99,2.3,171,2024-05-09
ORD403609,iPhone 13,Electronics,Apple,Jumia,Casablanca,14915.77,3,44747.31,2.44,3449,2024-05-09
ORD403630,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Alexandria,19764.39,3,59293.17,3.85,2369,2024-05-09
ORD404001,iPhone 13,Electronics,Apple,Amazon,Alexandria,5724.66,1,5724.66,3.33,4024,2024-05-09
ORD404108,Samsung Galaxy A14,Electronics,Samsung,Souq,Abu Dhabi,1516.76,2,3033.52,3.28,1962,2024-05-09
ORD404124,Nike Air Max,Fashion,Nike,Jumia,Dubai,13608.11,5,68040.55,3.53,4384,2024-05-09
ORD404487,Nivea Face Cream 50ml,Beauty,Nivea,Amazon,Abu Dhabi,375.78,3,1127.34,2.44,3209,2024-05-09
ORD404784,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,11125.77,2,22251.54,2.53,849,2024-05-09
ORD405018,Wilson Tennis Racket,Sports,Wilson,Amazon,Giza,2681.69,4,10726.76,3.41,4688,2024-05-09
ORD405050,HP Pavilion Laptop,Computers,HP,Jumia,Giza,15291.19,1,15291.19,3.88,609,2024-05-09
ORD405695,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Amazon,Giza,474.45,1,474.45,4.81,1220,2024-05-09
ORD405823,Wilson Tennis Racket,Sports,Wilson,Jumia,Cairo,3639.07,5,18195.35,2.11,511,2024-05-09
ORD406521,iPhone 13,Electronics,Apple,Amazon,Marrakech,12828.13,5,64140.65,3.14,2267,2024-05-09
ORD406680,iPhone 13,Electronics,Apple,Amazon,Cairo,4817.74,3,14453.22,1.99,4229,2024-05-09
ORD407033,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,3610.96,2,7221.92,1.11,216,2024-05-09
ORD407326,iPhone 13,Electronics,Apple,Amazon,Giza,15793.8,1,15793.8,3.31,573,2024-05-09
ORD407866,Nike Air Max,Fashion,Nike,Souq,Marrakech,13528.29,1,13528.29,3.05,898,2024-05-09
ORD408357,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Jeddah,2964.39,5,14821.95,1.86,3754,2024-05-09
ORD408756,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Kuwait City,18463.83,3,55391.49,2.92,2457,2024-05-09
ORD408851,Samsung Galaxy A14,Electronics,Samsung,Amazon,Kuwait City,18157.78,4,72631.12,4.93,2954,2024-05-09
ORD409352,Maybelline Mascara,Beauty,Maybelline,Jumia,Dubai,658.11,3,1974.33,1.79,1706,2024-05-09
ORD409824,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,10383.22,4,41532.88,4.74,4319,2024-05-09
ORD409833,T-shirt Cotton,Fashion,Generic,Amazon,Doha,1592.96,4,6371.84,2.05,4545,2024-05-09
ORD410033,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,12982.57,1,12982.57,5.0,2657,2024-05-09
ORD410254,iPhone 13,Electronics,Apple,Souq,Casablanca,8902.42,2,17804.84,3.84,2066,2024-05-09
ORD410331,Decathlon Yoga Mat,Sports,Decathlon,Jumia,Alexandria,320.43,1,320.43,1.98,1416,2024-05-09
ORD411378,Nike Air Max,Fashion,Nike,Amazon,Alexandria,9678.07,3,29034.21,3.9,1237,2024-05-09
ORD400049,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,2211.64,4,8846.56,1.88,1320,2024-05-10
ORD400079,Bluetooth Headset,Accessories,JBL,Souq,Giza,7564.18,4,30256.72,1.79,445,2024-05-10
ORD400143,Decathlon Yoga Mat,Sports,Decathlon,Jumia,Alexandria,260.7,4,1042.8,2.95,2140,2024-05-10
ORD400249,iPhone 13,Electronics,Apple,Amazon,Marrakech,19134.64,1,19134.64,4.48,2275,2024-05-10
ORD400559,HP Pavilion Laptop,Computers,HP,Souq,Cairo,4753.45,4,19013.8,4.7,3599,2024-05-10
ORD401564,Bluetooth Headset,Accessories,JBL,Souq,Kuwait City,8258.09,2,16516.18,2.29,76,2024-05-10
ORD402124,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,18711.0,3,56133.0,3.29,113,2024-05-10
ORD403000,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,15133.89,4,60535.56,3.77,1879,2024-05-10
ORD403521,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,2239.5,2,4479.0,1.99,1055,2024-05-10
ORD404393,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,2596.01,3,7788.03,2.44,2009,2024-05-10
ORD404579,iPhone 13,Electronics,Apple,Souq,Cairo,4571.17,5,22855.85,4.73,1371,2024-05-10
ORD404975,Nike Air Max,Fashion,Nike,Jumia,Giza,2476.0,4,9904.0,4.77,4698,2024-05-10
ORD405299,iPhone 13,Electronics,Apple,Souq,Jeddah,6027.52,4,24110.08,3.49,617,2024-05-10
ORD405474,iPhone 13,Electronics,Apple,Souq,Jeddah,17843.41,2,35686.82,3.99,2042,2024-05-10
ORD405985,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,8039.65,1,8039.65,1.34,1482,2024-05-10
ORD406721,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,13726.72,4,54906.88,3.92,2306,2024-05-10
ORD407687,HP Pavilion Laptop,Computers,HP,Amazon,Cairo,17299.34,5,86496.7,1.28,2984,2024-05-10
ORD408804,Nivea Face Cream 50ml,Beauty,Nivea,Amazon,Casablanca,384.28,1,384.28,2.25,601,2024-05-10
ORD408900,Bluetooth Headset,Accessories,JBL,Souq,Abu Dhabi,17260.81,4,69043.24,3.34,900,2024-05-10
ORD408928,HP Pavilion Laptop,Computers,HP,Souq,Dubai,15131.79,5,75658.95,1.98,2897,2024-05-10
ORD408976,Smartwatch FitPro,Wearables,FitPro,Souq,Marrakech,10421.85,4,41687.4,2.52,3237,2024-05-10
ORD409376,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,11489.89,1,11489.89,2.08,1425,2024-05-10
ORD409899,Smartwatch FitPro,Wearables,FitPro,Amazon,Jeddah,19265.82,1,19265.82,2.8,1318,2024-05-10
ORD410130,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Alexandria,12662.99,2,25325.98,3.14,3721,2024-05-10
ORD410251,Nivea Face Cream 50ml,Beauty,Nivea,Amazon,Alexandria,452.97,5,2264.85,2.71,2561,2024-05-10
ORD410308,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,1435.54,5,7177.7,3.66,1068,2024-05-10
ORD411579,Decathlon Yoga Mat,Sports,Decathlon,Souq,Giza,302.25,5,1511.25,4.69,423,2024-05-10
ORD400651,Nike Training Gloves,Sports,Nike,Jumia,Marrakech,596.5,4,2386.0,4.18,1140,2024-05-11
ORD400692,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,7146.74,5,35733.7,1.14,1439,2024-05-11
ORD401139,T-shirt Cotton,Fashion,Generic,Souq,Kuwait City,14765.35,4,59061.4,2.94,1809,2024-05-11
ORD401292,Nike Air Max,Fashion,Nike,Amazon,Abu Dhabi,9063.13,3,27189.39,1.7,3279,2024-05-11
ORD401340,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,16392.32,3,49176.96,4.74,1044,2024-05-11
ORD401787,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,18971.36,5,94856.8,2.45,497,2024-05-11
ORD402688,Samsung Galaxy A14,Electronics,Samsung,Jumia,Giza,17805.68,4,71222.72,1.69,4383,2024-05-11
ORD402890,Bluetooth Headset,Accessories,JBL,Jumia,Giza,9816.08,4,39264.32,2.24,4216,2024-05-11
ORD402898,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,3648.35,1,3648.35,1.7,3801,2024-05-11
ORD403355,Adidas Football,Sports,Adidas,Jumia,Cairo,809.65,5,4048.25,4.1,458,2024-05-11
ORD403713,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Alexandria,180.0,5,900.0,3.12,2969,2024-05-11
ORD403999,Nike Air Max,Fashion,Nike,Amazon,Marrakech,964.83,3,2894.49,2.55,1279,2024-05-11
ORD404284,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,9193.07,3,27579.21,2.25,2311,2024-05-11
ORD404848,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,535.44,3,1606.32,2.74,1571,2024-05-11
ORD405320,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,10352.85,3,31058.55,3.65,202,2024-05-11
ORD406352,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Alexandria,11455.6,4,45822.4,1.3,2550,2024-05-11
ORD407480,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Riyadh,582.33,3,1746.99,3.57,1605,2024-05-11
ORD407715,IKEA Table Lamp,Home & Kitchen,IKEA,Jumia,Riyadh,571.81,1,571.81,2.18,1432,2024-05-11
ORD408602,iPhone 13,Electronics,Apple,Amazon,Casablanca,19655.68,3,58967.04,4.83,676,2024-05-11
ORD409459,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,16952.54,2,33905.08,1.25,3718,2024-05-11
ORD409626,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,17952.9,3,53858.7,1.2,858,2024-05-11
ORD410222,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Dubai,278.19,4,1112.76,4.48,1276,2024-05-11
ORD410302,T-shirt Cotton,Fashion,Generic,Souq,Marrakech,819.66,3,2458.98,2.98,410,2024-05-11
ORD410303,Nike Air Max,Fashion,Nike,Souq,Riyadh,6715.79,2,13431.58,4.16,1315,2024-05-11
ORD410334,Adidas Running Shoes,Fashion,Adidas,Amazon,Casablanca,9600.75,3,28802.25,3.31,1410,2024-05-11
ORD410658,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Jeddah,230.8,3,692.4,1.7,1149,2024-05-11
ORD411110,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,20325.79,1,20325.79,2.55,111,2024-05-11
ORD411156,Nike Air Max,Fashion,Nike,Jumia,Marrakech,11859.45,4,47437.8,2.84,734,2024-05-11
ORD411391,T-shirt Cotton,Fashion,Generic,Souq,Giza,15663.93,3,46991.79,1.67,2434,2024-05-11
ORD400366,Dell Inspiron 3501,Computers,Dell,Souq,Cairo,6225.82,4,24903.28,2.27,3665,2024-05-12
ORD400463,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Souq,Casablanca,9578.77,4,38315.08,2.72,750,2024-05-12
ORD400760,iPhone 13,Electronics,Apple,Souq,Alexandria,4058.49,1,4058.49,4.26,3241,2024-05-12
ORD400809,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Abu Dhabi,8369.92,5,41849.6,1.82,2104,2024-05-12
ORD400968,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,6582.41,2,13164.82,4.67,3875,2024-05-12
ORD401166,Nike Air Max,Fashion,Nike,Amazon,Cairo,5713.11,3,17139.33,2.39,2472,2024-05-12
ORD401335,Dell Inspiron 3501,Computers,Dell,Souq,Jeddah,7670.95,5,38354.75,4.36,4389,2024-05-12
ORD401558,Bluetooth Headset,Accessories,JBL,Amazon,Jeddah,1275.26,4,5101.04,2.27,961,2024-05-12
ORD402032,iPhone 13,Electronics,Apple,Jumia,Giza,4559.68,4,18238.72,1.35,2011,2024-05-12
ORD402147,T-shirt Cotton,Fashion,Generic,Jumia,Riyadh,9726.8,5,48634.0,2.77,3218,2024-05-12
ORD403377,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,5032.22,5,25161.1,3.83,2541,2024-05-12
ORD403785,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,14607.53,1,14607.53,3.36,794,2024-05-12
ORD404388,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Amazon,Jeddah,12853.67,2,25707.34,3.91,448,2024-05-12
ORD404415,iPhone 13,Electronics,Apple,Souq,Cairo,3581.11,2,7162.22,1.52,1826,2024-05-12
ORD404467,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Alexandria,10424.1,5,52120.5,4.52,373,2024-05-12
ORD404976,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,1712.59,4,6850.36,4.4,1416,2024-05-12
ORD405052,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,13470.67,3,40412.01,3.52,3326,2024-05-12
ORD405263,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,5718.21,2,11436.42,4.61,3497,2024-05-12
ORD405283,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Jumia,Abu Dhabi,3686.19,4,14744.76,2.78,597,2024-05-12
ORD405295,Adidas Running Shoes,Fashion,Adidas,Jumia,Abu Dhabi,19110.9,1,19110.9,4.59,1815,2024-05-12
ORD405605,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,10289.93,3,30869.79,1.53,2862,2024-05-12
ORD405757,iPhone 13,Electronics,Apple,Souq,Marrakech,3907.08,3,11721.24,2.54,4204,2024-05-12
ORD406093,Nike Air Max,Fashion,Nike,Amazon,Riyadh,12890.86,5,64454.3,3.19,3103,2024-05-12
ORD406191,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Alexandria,581.42,1,581.42,3.34,3659,2024-05-12
ORD406525,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Kuwait City,13259.96,3,39779.88,4.02,4475,2024-05-12
ORD407814,Nike Air Max,Fashion,Nike,Amazon,Abu Dhabi,4738.77,3,14216.31,4.67,1192,2024-05-12
ORD407958,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,4556.76,1,4556.76,4.43,4340,2024-05-12
ORD408070,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,6275.48,5,31377.4,4.43,2376,2024-05-12
ORD408197,T-shirt Cotton,Fashion,Generic,Souq,Cairo,3078.15,2,6156.3,2.48,4240,2024-05-12
ORD408328,Nike Training Gloves,Sports,Nike,Souq,Dubai,275.98,3,827.94,3.11,4616,2024-05-12
ORD408648,HP Pavilion Laptop,Computers,HP,Amazon,Riyadh,15966.4,3,47899.2,1.46,2971,2024-05-12
ORD409307,The Ordinary Serum 30ml,Beauty,The Ordinary,Jumia,Casablanca,301.96,4,1207.84,1.29,1397,2024-05-12
ORD409523,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Riyadh,18130.1,4,72520.4,2.58,3708,2024-05-12
ORD409678,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,17716.56,1,17716.56,3.9,4176,2024-05-12
ORD410721,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Riyadh,499.68,1,499.68,1.02,1907,2024-05-12
ORD410738,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Kuwait City,775.82,1,775.82,4.0,101,2024-05-12
ORD410746,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Alexandria,853.37,4,3413.48,2.72,1453,2024-05-12
ORD410996,Philips Air Fryer XL,Home & Kitchen,Philips,Souq,Casablanca,5902.41,1,5902.41,2.06,713,2024-05-12
ORD411311,Nike Air Max,Fashion,Nike,Souq,Jeddah,17178.36,1,17178.36,5.0,3363,2024-05-12
ORD411312,Adidas Running Shoes,Fashion,Adidas,Amazon,Marrakech,12973.49,5,64867.45,3.54,2073,2024-05-12
ORD411434,Philips Air Fryer XL,Home & Kitchen,Philips,Jumia,Abu Dhabi,6739.66,3,20218.98,2.8,4799,2024-05-12
ORD400536,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Riyadh,4949.21,1,4949.21,3.47,2942,2024-05-13
ORD400940,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,8805.87,4,35223.48,1.56,2611,2024-05-13
ORD401050,iPhone 13,Electronics,Apple,Souq,Cairo,8439.92,3,25319.76,3.73,422,2024-05-13
ORD401480,Nike Air Max,Fashion,Nike,Amazon,Dubai,5855.68,4,23422.72,3.59,4477,2024-05-13
ORD401605,HP Pavilion Laptop,Computers,HP,Jumia,Giza,7298.69,5,36493.45,1.02,4762,2024-05-13
ORD401657,Dell Inspiron 3501,Computers,Dell,Jumia,Marrakech,12540.54,3,37621.62,4.49,2653,2024-05-13
ORD401857,Nike Air Max,Fashion,Nike,Amazon,Doha,6212.79,2,12425.58,2.65,4549,2024-05-13
ORD402270,Dell Inspiron 3501,Computers,Dell,Souq,Jeddah,17266.28,1,17266.28,2.56,870,2024-05-13
ORD402904,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Doha,474.76,3,1424.28,4.07,384,2024-05-13
ORD403091,T-shirt Cotton,Fashion,Generic,Souq,Giza,5676.36,1,5676.36,1.87,1563,2024-05-13
ORD403317,Nike Air Max,Fashion,Nike,Jumia,Giza,19803.23,5,99016.15,3.89,3333,2024-05-13
ORD403444,Samsung Galaxy A14,Electronics,Samsung,Jumia,Jeddah,1666.85,2,3333.7,2.87,1044,2024-05-13
ORD403482,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,17578.97,3,52736.91,1.78,1959,2024-05-13
ORD403591,Smartwatch FitPro,Wearables,FitPro,Amazon,Riyadh,17223.81,3,51671.43,3.76,2535,2024-05-13
ORD403674,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,10829.55,4,43318.2,4.26,2149,2024-05-13
ORD404517,Bluetooth Headset,Accessories,JBL,Jumia,Cairo,9975.72,4,39902.88,3.76,1153,2024-05-13
ORD404532,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Jeddah,10223.42,1,10223.42,3.37,4838,2024-05-13
ORD404597,Adidas Running Shoes,Fashion,Adidas,Souq,Marrakech,12988.32,2,25976.64,2.19,4839,2024-05-13
ORD404709,HP Pavilion Laptop,Computers,HP,Jumia,Casablanca,16309.22,2,32618.44,1.34,1282,2024-05-13
ORD405129,iPhone 13,Electronics,Apple,Souq,Dubai,6066.37,1,6066.37,4.6,1390,2024-05-13
ORD405233,Adidas Running Shoes,Fashion,Adidas,Jumia,Marrakech,6204.96,5,31024.8,1.86,2839,2024-05-13
ORD405984,Nike Air Max,Fashion,Nike,Jumia,Jeddah,14772.33,4,59089.32,2.21,1661,2024-05-13
ORD406235,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,18258.46,5,91292.3,4.99,1177,2024-05-13
ORD406577,Bluetooth Headset,Accessories,JBL,Jumia,Doha,17152.39,4,68609.56,2.31,3410,2024-05-13
ORD406881,Bluetooth Headset,Accessories,JBL,Souq,Dubai,6190.27,4,24761.08,3.73,4021,2024-05-13
ORD406923,Dell Inspiron 3501,Computers,Dell,Amazon,Kuwait City,8780.36,4,35121.44,4.61,151,2024-05-13
ORD406946,Smartwatch FitPro,Wearables,FitPro,Jumia,Casablanca,7707.04,2,15414.08,1.57,1209,2024-05-13
ORD407032,T-shirt Cotton,Fashion,Generic,Jumia,Cairo,17575.09,5,87875.45,1.68,366,2024-05-13
ORD407801,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,11310.09,1,11310.09,4.41,570,2024-05-13
ORD408130,Adidas Running Shoes,Fashion,Adidas,Souq,Marrakech,11103.93,3,33311.79,3.65,2892,2024-05-13
ORD408886,Adidas Running Shoes,Fashion,Adidas,Souq,Alexandria,5372.15,3,16116.45,1.95,1881,2024-05-13
ORD409152,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,6654.2,2,13308.4,3.62,1919,2024-05-13
ORD409966,HP Pavilion Laptop,Computers,HP,Amazon,Casablanca,3420.82,3,10262.46,3.61,1563,2024-05-13
ORD410561,Nike Training Gloves,Sports,Nike,Souq,Jeddah,187.44,4,749.76,4.68,2031,2024-05-13
ORD410648,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Abu Dhabi,469.42,4,1877.68,3.56,4011,2024-05-13
ORD410950,Wilson Tennis Racket,Sports,Wilson,Amazon,Marrakech,2808.17,1,2808.17,3.9,2146,2024-05-13
ORD410965,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Amazon,Casablanca,10238.57,2,20477.14,3.4,2693,2024-05-13
ORD411663,Wilson Tennis Racket,Sports,Wilson,Amazon,Marrakech,4089.66,5,20448.3,1.38,1799,2024-05-13
ORD411933,Nike Air Max,Fashion,Nike,Jumia,Marrakech,11081.71,1,11081.71,2.51,174,2024-05-13
ORD400583,iPhone 13,Electronics,Apple,Jumia,Jeddah,4570.02,2,9140.04,1.19,4290,2024-05-14
ORD401230,Philips Air Fryer XL,Home & Kitchen,Philips,Souq,Riyadh,7400.76,1,7400.76,3.03,2132,2024-05-14
ORD401303,Smartwatch FitPro,Wearables,FitPro,Amazon,Doha,1401.79,2,2803.58,2.87,4009,2024-05-14
ORD402586,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,1733.92,1,1733.92,3.97,203,2024-05-14
ORD402705,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Alexandria,267.1,3,801.3,3.65,2263,2024-05-14
ORD402841,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Doha,8723.03,2,17446.06,3.5,4147,2024-05-14
ORD403235,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,15249.35,4,60997.4,4.96,2966,2024-05-14
ORD403297,T-shirt Cotton,Fashion,Generic,Amazon,Giza,8315.88,3,24947.64,2.27,211,2024-05-14
ORD403758,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Kuwait City,5954.27,4,23817.08,2.37,1421,2024-05-14
ORD403803,iPhone 13,Electronics,Apple,Souq,Kuwait City,8324.36,5,41621.8,2.01,4975,2024-05-14
ORD403909,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,5731.59,2,11463.18,1.73,3059,2024-05-14
ORD404514,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,16194.91,2,32389.82,3.86,1512,2024-05-14
ORD404878,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,11671.22,2,23342.44,3.56,350,2024-05-14
ORD405000,Nike Air Max,Fashion,Nike,Amazon,Alexandria,15895.04,4,63580.16,3.64,851,2024-05-14
ORD405005,Bluetooth Headset,Accessories,JBL,Souq,Giza,1370.15,5,6850.75,2.34,4604,2024-05-14
ORD405991,T-shirt Cotton,Fashion,Generic,Souq,Abu Dhabi,2084.5,2,4169.0,3.41,3320,2024-05-14
ORD406600,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Jeddah,2109.21,4,8436.84,2.97,4266,2024-05-14
ORD406617,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,5923.39,5,29616.95,2.28,1595,2024-05-14
ORD406729,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,14674.92,1,14674.92,4.89,2899,2024-05-14
ORD406894,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Dubai,584.16,5,2920.8,3.58,303,2024-05-14
ORD407505,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,9338.4,2,18676.8,1.01,3136,2024-05-14
ORD407754,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,1564.35,3,4693.05,3.5,4013,2024-05-14
ORD408019,Adidas Football,Sports,Adidas,Jumia,Marrakech,507.09,2,1014.18,2.32,1814,2024-05-14
ORD408162,T-shirt Cotton,Fashion,Generic,Amazon,Kuwait City,18968.21,3,56904.63,3.2,420,2024-05-14
ORD408312,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,11428.64,4,45714.56,3.09,4867,2024-05-14
ORD408814,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,16230.14,5,81150.7,3.05,2130,2024-05-14
ORD408841,T-shirt Cotton,Fashion,Generic,Souq,Alexandria,18490.01,3,55470.03,3.13,2638,2024-05-14
ORD408905,Wilson Tennis Racket,Sports,Wilson,Jumia,Marrakech,3103.78,1,3103.78,3.05,2581,2024-05-14
ORD409250,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Souq,Doha,150.0,4,600.0,2.92,1047,2024-05-14
ORD409642,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,18786.28,2,37572.56,1.05,554,2024-05-14
ORD409936,HP Pavilion Laptop,Computers,HP,Souq,Kuwait City,11667.09,2,23334.18,2.24,544,2024-05-14
ORD410066,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Giza,282.65,1,282.65,2.55,1717,2024-05-14
ORD410380,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Abu Dhabi,14811.88,3,44435.64,3.93,518,2024-05-14
ORD410513,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,9161.61,2,18323.22,3.59,292,2024-05-14
ORD410642,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Jumia,Casablanca,2897.15,2,5794.3,5.0,976,2024-05-14
ORD410769,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Marrakech,552.55,2,1105.1,4.98,263,2024-05-14
ORD411120,Dell Inspiron 3501,Computers,Dell,Jumia,Doha,4934.92,2,9869.84,3.52,1199,2024-05-14
ORD411220,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,14693.3,1,14693.3,2.55,2697,2024-05-14
ORD411708,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,113.88,3,341.64,2.58,1912,2024-05-14
ORD411995,Adidas Running Shoes,Fashion,Adidas,Souq,Alexandria,6411.86,3,19235.58,2.44,613,2024-05-14
ORD400519,HP Pavilion Laptop,Computers,HP,Souq,Kuwait City,5498.55,5,27492.75,1.2,3446,2024-05-15
ORD400738,Bluetooth Headset,Accessories,JBL,Souq,Giza,11515.83,3,34547.49,3.8,910,2024-05-15
ORD400905,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Marrakech,17476.1,4,69904.4,2.41,2126,2024-05-15
ORD401221,Nike Air Max,Fashion,Nike,Amazon,Alexandria,8120.52,2,16241.04,2.7,1084,2024-05-15
ORD401333,Dell Inspiron 3501,Computers,Dell,Souq,Giza,4002.78,5,20013.9,4.8,1548,2024-05-15
ORD401913,Dell Inspiron 3501,Computers,Dell,Amazon,Alexandria,16083.42,5,80417.1,3.56,994,2024-05-15
ORD402356,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,14289.08,2,28578.16,1.13,4340,2024-05-15
ORD403112,T-shirt Cotton,Fashion,Generic,Souq,Jeddah,13362.4,4,53449.6,1.27,2312,2024-05-15
ORD403276,T-shirt Cotton,Fashion,Generic,Jumia,Abu Dhabi,17131.49,4,68525.96,3.64,1783,2024-05-15
ORD403364,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,3524.68,4,14098.72,2.74,3780,2024-05-15
